Image ID,Confidence,Garbage visible?,Barren,Forest,Residential,Water,Other,Other Notes
BASE_-8148746843924721836.png,1,0,0,1,0,0,,potentially multiple landfills
BASE_8149507568613439391.png,2,0,1,0,0,0,,
BASE_-8153325899804650558.png,1,1,0,1,1,0,,
BASE_8181044247117160213.png,2,0,0,0,0,0,1,
BASE_-8195156263171808803.png,2,0,0,0,0,0,1,
BASE_8234168622262768934.png,1,0,0,0,0,0,1,center does not cut off landfill
BASE_-8246439690858290893.png,1,0,0,1,1,0,,
BASE_-8275193961840305002.png,2,0,0,0,0,0,1,
BASE_-8278088034821553717.png,2,1,0,0,1,0,,
BASE_-8309645551848689435.png,2,0,1,0,0,0,,
BASE_-8312340313535311714.png,2,0,1,0,0,0,,
BASE_-8366071931977347393.png,1,0,0,1,1,0,,
BASE_8373041974786699885.png,2,0,1,0,1,0,,
BASE_-8385583001933826920.png,2,0,0,1,0,0,,
BASE_8414082145600417855.png,2,0,0,0,0,0,1,
BASE_8438211059334895131.png,2,0,0,0,0,0,1,
BASE_8454934221001672299.png,1,0,1,0,0,0,,
BASE_8459217875930658570.png,2,0,1,0,0,0,,
BASE_8462059228560752647.png,2,0,0,1,0,0,,
BASE_-8465721906042499230.png,2,0,1,0,0,0,,
BASE_-8485868638888287143.png,,0,0,0,0,0,,landfill might be above image
BASE_-8486949015859917744.png,1,0,1,0,0,0,,
BASE_8487789266741333861.png,2,0,0,1,0,0,,
BASE_8498064477961000269.png,1,0,0,1,0,0,,
BASE_8504619798701892715.png,2,0,1,0,0,0,,
BASE_8510674669864864275.png,2,0,1,0,0,0,,
BASE_-8510733650610727233.png,2,1,0,0,1,0,,
BASE_8518690051902809991.png,2,0,1,0,1,0,,
BASE_8533548569410752670.png,2,0,0,0,0,0,1,
BASE_-8538220522425144639.png,0,0,0,0,0,0,,landfill somewhere in city but not sure where
BASE_-8558383785744572729.png,2,1,0,0,1,0,,
BASE_8612828593194007612.png,2,0,0,1,0,0,,
BASE_8618523544421769586.png,2,0,0,0,0,0,1,
BASE_8630530292995669052.png,2,0,0,0,0,0,1,
BASE_8640545852590668484.png,2,0,0,1,0,0,,
BASE_-8686597877468237904.png,2,0,0,0,0,0,1,
BASE_8707697557492567728.png,2,0,1,0,0,0,,
BASE_8713075069028081351.png,1,0,0,1,0,0,,
BASE_8714325413763455277.png,2,0,0,1,0,0,,
BASE_8715204036193027855.png,2,0,0,1,0,0,,
BASE_-8724973775503635064.png,1,0,1,0,1,0,,center does not cut off landfill
BASE_-8731126568424591349.png,2,0,1,0,0,0,,
BASE_8740484208980647292.png,1,0,1,0,0,0,,
BASE_-8747162595244407170.png,2,0,0,0,0,0,1,multiple landfills
BASE_-8775385014805684790.png,1,0,0,1,0,0,,
BASE_8790372570054329113.png,1,0,0,0,1,0,,
BASE_-8798960237528125833.png,2,0,0,1,0,0,,
BASE_-8840685796285434803.png,1,0,0,0,0,0,1,multiple landfills
BASE_-8915657480710181730.png,1,0,0,1,0,0,,
BASE_-8919637070980063484.png,2,0,1,0,0,0,,
BASE_-8939711803449009397.png,2,0,0,1,0,0,,
BASE_8950158151301565192.png,1,0,1,0,0,0,,
BASE_8963918072909543964.png,2,0,0,1,0,0,,
BASE_-8964038499305751083.png,2,0,0,1,1,0,,
BASE_8964821612538396413.png,2,0,0,1,0,0,,
BASE_8967984727389326040.png,2,0,1,0,0,0,,
BASE_-8982946563236389884.png,2,0,0,1,1,0,,
BASE_-9030286391071621160.png,2,0,0,1,0,0,,
BASE_-9038342908914473391.png,2,0,1,0,1,0,,
BASE_9075022524210065264.png,2,0,0,1,0,0,,
BASE_-9098061227750754762.png,2,0,1,0,0,0,,
BASE_-9101947428417017029.png,1,0,0,1,0,1,,
BASE_-9115000575012658340.png,1,0,0,1,0,0,,potentially huge landfill
BASE_-9178634319558176389.png,1,0,1,0,0,0,,
BASE_9186680910129594977.png,1,0,0,1,0,0,,
BASE_-9187086031353622370.png,2,0,1,0,1,0,,
BASE_-9190806803674575536.png,2,0,0,0,1,0,,huge landfill
BASE_9212410784659977994.png,1,0,0,0,1,0,,
BASE_-9222883487535313694.png,2,0,1,0,0,0,,
